26.70000076,58.09999847,5
26.70000076,58,10
26.70000076,58,15
26.70000076,58,20
26.70000076,58,25
26.70000076,58,30
26.29999924,58,35
26.70000076,57.90000153,40
26.70000076,57.90000153,45
26.70000076,57.90000153,50
26.60000038,57.90000153,55
26.70000076,57.90000153,60
26.39999962,57.90000153,65
26.39999962,57.90000153,70
26.29999924,57.90000153,75
26.29999924,57.90000153,80
26.20000076,57.90000153,85
26.10000038,57.90000153,90
26.79999924,57.79999924,95
26.70000076,57.79999924,100
26.70000076,57.79999924,105
26.70000076,57.79999924,110
26.79999924,57.79999924,115
26.60000038,57.79999924,120
26.70000076,57.79999924,125
26.70000076,57.79999924,130
26.70000076,57.79999924,135
26.70000076,57.79999924,140
26.70000076,57.79999924,145
26.70000076,57.79999924,150
26.79999924,57.79999924,155
26.70000076,57.79999924,160
26.70000076,57.79999924,165
26.70000076,57.79999924,170
26.70000076,57.79999924,175
26.70000076,57.79999924,180
26.70000076,57.79999924,185
26.70000076,57.79999924,190
26.70000076,57.79999924,195
26.70000076,57.79999924,200
26.79999924,57.79999924,205
26.79999924,57.79999924,210
26.79999924,57.79999924,215
26.70000076,57.79999924,220
26.79999924,57.79999924,225
26.29999924,57.79999924,230
26.29999924,57.79999924,235
26.29999924,57.79999924,240
26.29999924,57.79999924,245
26.29999924,57.79999924,250
26.20000076,57.79999924,255
26.20000076,57.79999924,260
26.29999924,57.79999924,265
26.20000076,57.79999924,270
26.20000076,57.79999924,275
26.29999924,57.79999924,280
26.70000076,57.70000076,285
26.70000076,57.70000076,290
26.70000076,57.70000076,295
26.70000076,57.70000076,300
26.70000076,57.70000076,305
26.70000076,57.70000076,310
26.70000076,57.70000076,315
26.70000076,57.70000076,320
26.70000076,57.70000076,325
26.60000038,57.70000076,330
26.70000076,57.70000076,335
26.70000076,57.70000076,340
26.60000038,57.70000076,345
26.70000076,57.70000076,350
26.70000076,57.70000076,355
26.79999924,57.70000076,360
26.79999924,57.70000076,365
26.70000076,57.70000076,370
26.60000038,57.70000076,375
26.70000076,57.70000076,380
26.70000076,57.70000076,385
26.70000076,57.70000076,390
26.70000076,57.70000076,395
26.79999924,57.70000076,400
26.79999924,57.70000076,405
26.79999924,57.70000076,410
26.39999962,57.70000076,415
26.29999924,57.70000076,420
26.29999924,57.70000076,425
26.29999924,57.70000076,430
26.29999924,57.70000076,435
26.29999924,57.70000076,440
26.29999924,57.70000076,445
26.29999924,57.70000076,450
26.29999924,57.70000076,455
26.29999924,57.70000076,460
26.29999924,57.70000076,465
26.29999924,57.70000076,470
26.20000076,57.70000076,475
26.20000076,57.70000076,480
26.20000076,57.70000076,485
26.20000076,57.70000076,490
26.20000076,57.70000076,495
26.20000076,57.70000076,500
26.20000076,57.70000076,505
26.20000076,57.70000076,510
26.10000038,57.70000076,515
26.20000076,57.70000076,520
26.20000076,57.70000076,525
26.20000076,57.70000076,530
26,57.70000076,535
26.10000038,57.70000076,540
26.70000076,57.59999847,545
26.79999924,57.59999847,550
26.79999924,57.59999847,555
26.70000076,57.59999847,560
26.70000076,57.59999847,565
26.79999924,57.59999847,570
26.70000076,57.59999847,575
26.70000076,57.59999847,580
26.70000076,57.59999847,585
26.70000076,57.59999847,590
26.70000076,57.59999847,595
26.70000076,57.59999847,600
26.70000076,57.59999847,605
26.70000076,57.59999847,610
26.79999924,57.59999847,615
26.70000076,57.59999847,620
26.70000076,57.59999847,625
26.79999924,57.59999847,630
26.70000076,57.59999847,635
26.79999924,57.59999847,640
26.79999924,57.59999847,645
26.70000076,57.59999847,650
26.70000076,57.59999847,655
26.70000076,57.59999847,660
26.70000076,57.59999847,665
26.79999924,57.59999847,670
26.70000076,57.59999847,675
26.70000076,57.59999847,680
26.70000076,57.59999847,685
26.70000076,57.59999847,690
26.70000076,57.59999847,695
26.70000076,57.59999847,700
26.79999924,57.59999847,705
26.79999924,57.59999847,710
26.79999924,57.59999847,715
26.79999924,57.59999847,720
26.70000076,57.59999847,725
26.79999924,57.59999847,730
26.79999924,57.59999847,735
26.79999924,57.59999847,740
26.79999924,57.59999847,745
26.29999924,57.59999847,750
26.29999924,57.59999847,755
26.29999924,57.59999847,760
26.29999924,57.59999847,765
26.39999962,57.59999847,770
26.29999924,57.59999847,775
26.29999924,57.59999847,780
26.29999924,57.59999847,785
26.29999924,57.59999847,790
26.20000076,57.59999847,795
26.29999924,57.59999847,800
26.29999924,57.59999847,805
26.29999924,57.59999847,810
26.20000076,57.59999847,815
26.29999924,57.59999847,820
26.20000076,57.59999847,825
26.29999924,57.59999847,830
26.29999924,57.59999847,835
26.29999924,57.59999847,840
26.20000076,57.59999847,845
26.20000076,57.59999847,850
26.20000076,57.59999847,855
26.20000076,57.59999847,860
26.20000076,57.59999847,865
26.10000038,57.59999847,870
26.20000076,57.59999847,875
26.10000038,57.59999847,880
26.10000038,57.59999847,885
26.20000076,57.59999847,890
26.10000038,57.59999847,895
26.10000038,57.59999847,900
26.10000038,57.59999847,905
26.10000038,57.59999847,910
26.10000038,57.59999847,915
26.10000038,57.59999847,920
26.10000038,57.59999847,925
26.10000038,57.59999847,930
26.10000038,57.59999847,935
26.79999924,57.5,940
26.70000076,57.5,945
26.70000076,57.5,950
26.70000076,57.5,955
26.70000076,57.5,960
26.70000076,57.5,965
26.70000076,57.5,970
26.79999924,57.5,975
26.79999924,57.5,980
26.70000076,57.5,985
26.70000076,57.5,990
26.79999924,57.5,995
26.79999924,57.5,1000
26.79999924,57.5,1005
26.79999924,57.5,1010
26.79999924,57.5,1015
26.79999924,57.5,1020
26.79999924,57.5,1025
26.70000076,57.5,1030
26.89999962,57.5,1035
26.79999924,57.5,1040
26.79999924,57.5,1045
26.79999924,57.5,1050
26.79999924,57.5,1055
26.79999924,57.5,1060
26.79999924,57.5,1065
26.79999924,57.5,1070
26.79999924,57.5,1075
26.89999962,57.5,1080
26.89999962,57.5,1085
26.89999962,57.5,1090
26.79999924,57.5,1095
26.79999924,57.5,1100
26.79999924,57.5,1105
26.60000038,57.5,1110
26.29999924,57.5,1115
26.29999924,57.5,1120
26.29999924,57.5,1125
26.29999924,57.5,1130
26.29999924,57.5,1135
26.20000076,57.5,1140
26.29999924,57.5,1145
26.29999924,57.5,1150
26.20000076,57.5,1155
26.29999924,57.5,1160
26.20000076,57.5,1165
26.20000076,57.5,1170
26.29999924,57.5,1175
26.20000076,57.5,1180
26.10000038,57.5,1185
26.20000076,57.5,1190
26.10000038,57.5,1195
26.10000038,57.5,1200
26.20000076,57.5,1205
26.10000038,57.5,1210
26.10000038,57.5,1215
26.10000038,57.5,1220
26.10000038,57.5,1225
26.10000038,57.5,1230
26.10000038,57.5,1235
26.10000038,57.5,1240
26.10000038,57.5,1245
26,57.5,1250
26.70000076,57.40000153,1255
26.60000038,57.40000153,1260
26.79999924,57.40000153,1265
26.70000076,57.40000153,1270
26.70000076,57.40000153,1275
26.79999924,57.40000153,1280
26.79999924,57.40000153,1285
26.70000076,57.40000153,1290
26.70000076,57.40000153,1295
26.79999924,57.40000153,1300
26.79999924,57.40000153,1305
26.79999924,57.40000153,1310
26.70000076,57.40000153,1315
26.79999924,57.40000153,1320
26.79999924,57.40000153,1325
26.79999924,57.40000153,1330
26.79999924,57.40000153,1335
26.79999924,57.40000153,1340
26.89999962,57.40000153,1345
26.79999924,57.40000153,1350
26.79999924,57.40000153,1355
26.79999924,57.40000153,1360
26.79999924,57.40000153,1365
26.79999924,57.40000153,1370
26.79999924,57.40000153,1375
26.89999962,57.40000153,1380
26.79999924,57.40000153,1385
26.89999962,57.40000153,1390
26.89999962,57.40000153,1395
26.79999924,57.40000153,1400
26.89999962,57.40000153,1405
26.89999962,57.40000153,1410
26.89999962,57.40000153,1415
26.89999962,57.40000153,1420
26.79999924,57.40000153,1425
26.79999924,57.40000153,1430
26.79999924,57.40000153,1435
26.79999924,57.40000153,1440
26.70000076,57.40000153,1445
26.29999924,57.40000153,1450
26.29999924,57.40000153,1455
26.29999924,57.40000153,1460
26.29999924,57.40000153,1465
26.20000076,57.40000153,1470
26.20000076,57.40000153,1475
26.20000076,57.40000153,1480
